property_id,overall_score,review_count,score_cleanliness,score_facilities,score_location,score_staff,score_value_for_money,count_exceptional,count_excellent,count_very_good,count_good,count_below_expectation,sample_customer_reviews
30613732,8.7,805,9.2,8.9,9.1,9.6,9.5,165,45,9,6,7,"[10.0/10] Yunxiu: ""The staff members are friendly and helpful whenever I need."" || [10.0/10] Kaushik: ""By far the best homestay I stayed in Vietnam."" || [10.0/10] Harriet: ""Would happily stay again, that staff were really helpful."" || [9.6/10] PIOTR: ""Nice and clean rooms comfy beds with electric blankets."" || [10.0/10] eliana raquel: ""From the owner Tam, to the facilities, free breakfast."" || [10.0/10] Dani: ""Breakfast was nice and quickly served in a communal house."" || [10.0/10] AVI: ""The owner is such a lovely and helpful lady."" || [9.2/10] Nant: ""Room is spacious and clean."" || [10.0/10] Nin: ""I had the most amazing homestay during my entire trip!"" || [10.0/10] Yohanes: ""The host was super nice & helpful."""
5902358,8.8,2097,9.1,8.7,8.6,9.4,9.0,699,161,49,54,51,"[10.0/10] Pinyalak: ""The room also have a spectacular view of Sapa mountains."" || [9.6/10] Brett: ""Beds most comfortable we stayed in our 4 week Vietnam trip."" || [10.0/10] M: ""When I arrived I was pleasantly surprised to a room upgrade."" || [9.2/10] MITHLESH KUMAR: ""Room was beautiful and no complain about cleaniness."" || [10.0/10] Shayne: ""This is the best hotel we stayed in during our Vietnam trip."" || [10.0/10] Shivam: ""The breakfast over here was absolutely outstanding"" || [10.0/10] FLORENCIA: ""The personal are so kind specially Ruby and Van."" || [8.0/10] Joseph: ""Nice hotel, rooms are lovely and the beds are really comfy"" || [10.0/10] Hayley: ""We didn’t want to leave when it came to our check-out day!"" || [10.0/10] jo: ""The facilities are modern, spacious, and well-maintained."""
1275517,9.2,902,8.5,8.1,8.5,8.8,8.9,65,23,5,10,11,"[10.0/10] sasikorn: ""Ended up extending our stay here in Sa Pa with Zizi."" || [9.6/10] James: ""The owners are lovely and the place itself is gorgeous."" || [9.2/10] Michael: ""Excellent location for trekking to nearby villages."" || [10.0/10] Camille: ""The location was great with an impressive mountain view."" || [10.0/10] Sara: ""Truly my best homestay experience in Vietnam!"" || [10.0/10] Richard: ""Ultimate 5 star homestay"" || [8.4/10] Mon: ""Price is super affordable,only 78000Dongs per night."" || [9.2/10] Sabina: ""For $9 a night this is a lovely stay,"" || [10.0/10] Thomas: ""Beautiful scenery & helpful staff"" || [10.0/10] Teaghan: ""Great place to enjoy the view."""
64607990,8.6,731,9.2,8.7,8.9,9.4,9.3,167,46,10,9,8,"[10.0/10] Enda: ""Serenity Homestay was the perfect choice for my 4-week stay."" || [10.0/10] Megan : ""The electric blanket was amazing in the cold weather."" || [9.2/10] Bondan: ""Like for solo traveller I got twin-queen-bed!"" || [10.0/10] Marlon: ""The accommodation has a rooftop with a great view."" || [10.0/10] Valeryia: ""Amazing place to stay ! Very quite and beautiful 🤩"" || [8.0/10] zehra: ""There is an en-suite bathroom, which is also quite spacious."" || [10.0/10] Amanda: ""Also, the staff is very helpful and fast response."" || [10.0/10] Tzu Huei: ""He offered warm welcome and assisted us for early check-in!"" || [10.0/10] Kristen: ""Excellent value for the price when staying in Sapa."" || [8.8/10] Yash: ""Good value for money and a no fuss space overall."""
86593269,9.4,125,9.3,8.8,8.9,9.8,9.5,22,7,3,0,1,"[10.0/10] Andrew: ""Chin Chin is a gem, lovely to chat to and very helpful."" || [9.6/10] Avery: ""I couldn’t say enough good things about this place."" || [10.0/10] Jose: ""Best guesthouse in the world!"" || [9.6/10] Finn: ""Overall a lovely time and would go back again!"" || [9.6/10] Kim: ""We already can’t wait to come back!"" || [8.8/10] Sharon: ""Great views, great staff."" || [9.2/10] Annick: ""Beautiful place to stay"" || [10.0/10] Dino: ""Great food, great staff"" || [10.0/10] Laura: ""We had a lovely stay in Tả Van."" || [10.0/10] Diana: ""Clean and comfy"""
14695573,8.4,362,8.6,7.8,9.5,8.7,8.7,191,64,34,26,20,"[10.0/10] Jumpoon: ""The staff were very warm and offered wonderful hospitality."" || [10.0/10] Sheela: ""This is a perfect location if you wanna be in the center."" || [9.6/10] Adri: ""If we come back to Sapa, we’ll likely stay here again."" || [10.0/10] Jessica: ""Staff are friendly and they cleaned the room everyday."" || [9.6/10] Haidee: ""Felt at home and would stay again if there's a chance!"" || [10.0/10] Milan: ""Location is front of Sa Pa plaza, it is easy to walk around."" || [8.4/10] Tawatchai: ""The location is great, surrounding by restaurants, stores."" || [10.0/10] KELVIN: ""Host can speak english and is helpful"" || [10.0/10] Hon: ""I'm will use this guest house again in future."" || [8.8/10] Isobel: ""Just beside the Sapa Station going to fansipan"""
58688091,9.2,1197,9.3,9.0,8.9,9.7,9.4,358,87,16,17,13,"[10.0/10] maryjane: ""Highly recommend this place—great value for the price."" || [10.0/10] Daniel: ""Staff are so kind and go out of their way for guests."" || [9.6/10] anna sheila marie: ""Having such a nice staff makes everything better."" || [10.0/10] Dhananjay: ""The staff were extremely friendly and helpful throughout."" || [8.8/10] hui ping: ""Great room space with superb service from friendly staff."" || [9.2/10] Thitikhun: ""Good hotel to stay in sapa, staff very kind and friendly."" || [10.0/10] Paula: ""The room was very clean, modern and spacious."" || [10.0/10] Christian Lloyd: ""I highly recommend this hotel to anyone visiting Sapa!"" || [8.8/10] Kirk: ""The rooms were on par with any 4-star hotel in the US!"" || [9.6/10] Venecia: ""The hospitality and service more than made up for it."""
18516076,8.9,4901,9.2,9.0,8.9,9.2,9.1,2834,628,174,150,175,"[10.0/10] linda: ""The view of the mountains was amazing and very relaxing."" || [10.0/10] Aleck: ""There’s an infinity pool with an outstanding view."" || [8.8/10] Zhenyu: ""We stayed in the family suite with the most gorgeous views."" || [9.6/10] Chun Jek: ""The room is big and clean with all the amenities provided."" || [9.6/10] Maulidya: ""The staff also very welcoming, the service is 10 out of 10!"" || [10.0/10] Daniel: ""The nice pool where you can take Instagram-worth pictures."" || [10.0/10] Linda: ""Hotel room was very clean (so are the overall premises)"" || [10.0/10] Sharanya: ""The place itself was stunning, with breathtaking views."" || [10.0/10] mery: ""The view is breathtaking and the service is top-notch."" || [10.0/10] Nurul Izaati: ""Staff is very helpful and manager Louis very helpful"""
83780778,9.3,168,9.4,9.1,9.7,9.8,9.6,61,5,0,3,1,"[10.0/10] Nico: ""And the staff were exceptionally friendly and helpful."" || [10.0/10] Roselle: ""What we loved the most was the accommodating owner."" || [10.0/10] Rannie: ""I will stay here again if I will come back in Sapa."" || [10.0/10] kurnia: ""Their effort to communicate and help was truly appreciated."" || [10.0/10] judeben: ""As for the room, it is clean and beautiful."" || [10.0/10] Jeffry: ""I want to stay here again if I come here again."" || [10.0/10] HERMILLE: ""Love its sturdy bed and hot shower!"" || [10.0/10] Belinda: ""Exceptional service, lovely hotel!"" || [10.0/10] Jesmar: ""A very good stay in this Hotel!"" || [10.0/10] Arlene: ""Clean and very good price for the 7 pax."""
77497818,8.6,117,8.4,8.4,9.0,9.1,9.0,549,201,60,50,42,"[10.0/10] Elroy: ""It’s easily the best place I’ve stayed during my trip."" || [10.0/10] Tracy: ""The food they serve in their restaurant is worth the price."" || [9.6/10] Christina: ""We loved our stay here that we extended another night."" || [10.0/10] Thaw: ""I had a wonderful experience staying at this hotel."" || [10.0/10] Param: ""Best location, best view, yummy breakfast and cool staffs."" || [10.0/10] Jessica: ""Will probably stay here again in the future!"" || [9.6/10] MARICAR: ""The staff is hospitable, helpful specially the owner."" || [9.2/10] Daniel Sakti: ""Great location and walkable to sapa center"" || [7.2/10] Karamveer: ""Excellent location surrounded by beautiful mountain views."" || [8.0/10] Sreekanth: ""Family run homestay with an amazing view from the cafe!"""
92212501,10.0,11,10.0,10.0,10.0,10.0,10.0,9,0,0,0,0,"[10.0/10] Kathy: ""The room view is amazing, totally worth the money!"" || [10.0/10] Lập: ""Nice service, good location, friendly host"" || [10.0/10] Nguyen Truong: ""My room is clean and beautiful."" || [10.0/10] Nguyen: ""Brand new, clean."""
73179858,8.1,225,7.1,7.5,7.6,7.8,7.1,26,16,8,6,17,"[10.0/10] Cherry Mae: ""We stayed there for one night, and our stay was great!"" || [8.0/10] ma percila: ""Friendly and helpful staff"" || [9.6/10] Emman: ""I will definitely recommend this hotel."" || [8.8/10] Pete: ""I stayed in the dorm which was clean."" || [10.0/10] Pete: ""Will definitely stay here again."" || [10.0/10] Camille: ""Will definitely come again"" || [10.0/10] Sheen: ""Fantastic stay"" || [7.2/10] Athanasios Petros: ""Very friendly owner."""
1031263,8.2,1230,7.9,7.8,8.9,8.2,8.5,488,204,82,92,128,"[10.0/10] Sam: ""The rooms were spotless and quiet, ensuring a restful sleep."" || [8.8/10] Tess : ""It was convenient, comfortable, and family-friendly."" || [10.0/10] HANISA: ""The room is spacious, clean and the bed got heater."" || [8.8/10] Raezel: ""The hotel offered fantastic views and a comfortable sleep."" || [10.0/10] Charmie lyn: ""The hotel staff are incredibly friendly and accommodating."" || [8.8/10] MA. CORAZON: ""Location very near in sapa station, plaza and restaurant."" || [8.4/10] ELIZABETH: ""Its location is convenient and accessible to many places."" || [9.2/10] Janine: ""But overall the hotel itself on good with breakfast 👍👍👍"" || [10.0/10] Gracely: ""The staff is so friendly they even gave us free upgrade"" || [10.0/10] Lailah: ""We stayed in 505 which had large windows with amazing views."""
5831353,9.3,11365,9.5,9.4,9.5,9.5,9.4,7572,1216,232,162,144,"[10.0/10] Shareeq: ""The highlight for us was definitely the rooftop pool."" || [10.0/10] Jeanrose: ""The room was spacious, spotless, and beautifully designed."" || [10.0/10] Won Young: ""They made sure our stay in Sapa was comfortable and fun."" || [9.6/10] Karen: ""Great view of mountains and valley from mountain view rooms."" || [10.0/10] Karan: ""Location is 10/0 good view plus easily accessible to centre."" || [10.0/10] Maribel: ""Food, location, staff, cleanliness, everything is perfect."" || [10.0/10] Marivic: ""We got the best service from staff to facilities and food…"" || [10.0/10] Mary: ""They have a spa, gym, indoor (heated) and outdoor pool."" || [10.0/10] Beatrice: ""This is the best value for money accommodation in Sapa."" || [9.6/10] Jasmin: ""Check-in and check-out were both smooth and efficient."""
91258385,,,,,,,,,,,,,
40560157,9.5,1870,9.4,9.2,9.6,9.9,9.6,739,91,19,14,10,"[9.2/10] Yasmin: ""We got rooms with absolutely beautiful views."" || [9.6/10] Kandy: ""The room was very clean and the balcony view was wonderful."" || [9.6/10] Rita: ""The room itself also had an amazing view of the mountains."" || [10.0/10] Kat: ""Everyone was so warm, accommodating, and genuinely helpful."" || [10.0/10] Gergely: ""If you get the rooms with balcony then the view is amazing."" || [10.0/10] Yixing: ""Offered us free sapa tea whenever we were in the lobby."" || [9.6/10] Tia: ""The room was clean, comfortable, and well-maintained."" || [10.0/10] Aziz: ""Highly recommend this hotel for anyone visiting Sapa."" || [10.0/10] Xyre Judel Zamudio: ""They even gave us a gift after we have checked out."" || [10.0/10] Bondan: ""Overall, Tiger SaPa hotel is very recommended for you guys."""
2607925,9.1,6367,9.4,9.1,8.9,9.4,9.1,2794,664,171,128,116,"[10.0/10] Czarina: ""Dining at A Linh Restaurant was a highlight in itself."" || [10.0/10] Aileen: ""Everything was excellent regarding staff , service and food."" || [10.0/10] David: ""Would definitely recommend and will return for another stay."" || [10.0/10] Javier: ""Superb stay and very attentive staff in  a perfect location"" || [9.2/10] Thanaphon: ""A top-tier hotel in Sapa with stunning views from the room"" || [10.0/10] Paul Anthony: ""The hotel has free shuttle to from hotel to sapa church."" || [10.0/10] Paul: ""The best place to stay, hands down, in the town of Sa Pa"" || [10.0/10] Alina: ""The location is great — all the main sights are nearby."" || [10.0/10] Yoopadee: ""Room & facilities are exceptional & exceed expectation."" || [9.2/10] Saravanan: ""The room was spacious, clean, and beautifully designed."""
26852142,8.9,3575,8.9,8.9,9.3,9.3,9.0,2073,423,132,129,144,"[10.0/10] Steffie Blair: ""We had a wonderful time and will definitely be back!"" || [9.6/10] Jas: ""V convenient location, room is v clean & in gd condition."" || [9.6/10] Kelly Ann: ""From the moment we arrived, the staff made me feel welcomed."" || [10.0/10] patrina: ""The free breakfast was the best, it has variety of choices."" || [9.6/10] Marlene: ""Breakfast was delicious, with a good variety of options."" || [10.0/10] Dana: ""The amenities were amazing, we enjoyed the pool so much."" || [10.0/10] Glenn: ""Such an amazing view in the morning during breakfast"" || [10.0/10] Karmela: ""Perfect location with an amazing view if the weather allows."" || [8.0/10] Danish El Syarof: ""The have best view & the staff are really helpful & friendly"" || [10.0/10] Nurul: ""Very recommended, all staff very kind & friendly👏🏻"""
39830954,8.8,822,8.9,8.5,9.4,9.1,9.1,449,128,44,37,26,"[9.2/10] SHERENE: ""The room itself was clean, comfortable, and well-maintained."" || [10.0/10] Lorelei: ""A plus is the restaurant in the hotel that serves good food."" || [8.0/10] Jonathan: ""His hospitality made our trip even more enjoyable."" || [10.0/10] ANDRIAN: ""Thanks Legacy Hotel, gonna repeat again stay with you guys."" || [9.2/10] Haidar: ""From check-in to check-out, the service was impeccable."" || [10.0/10] Jill: ""The view of the lake from the room balcony is gorgeous."" || [9.6/10] Gabrielle Jahn: ""Will definitely recommend this hotel to my friends :)"" || [10.0/10] Ervin: ""The perfect hotel for families, close to everything!"" || [9.2/10] Pankaj: ""Rooms are clean, spacious, and very well maintained."" || [10.0/10] Yara: ""We stay in here for about 3days and it was amazing."""
91316170,9.3,7,10.0,10.0,10.0,10.0,10.0,4,0,0,0,0,"[10.0/10] Lou Kathleen: ""The owner My is very kind and accommodating."" || [10.0/10] Lou Kathleen: ""It was a great experience."""
92428405,8.3,21,8.3,8.0,7.7,8.9,8.6,4,1,0,1,1,
76727704,9.5,148,9.7,9.2,9.1,9.9,9.7,48,7,0,1,0,"[10.0/10] Dedre: ""If you are looking for a peaceful stay, this is your place."" || [10.0/10] Raweewong: ""The place is very nice with beautiful views and fresh air."" || [10.0/10] Zuhaili : ""One of the best homestay I’ve ever stayed in Vietnam."" || [8.4/10] Oai Ling: ""Room is constructed with pinewood, a very special experience"" || [9.6/10] Viktoria: ""We would 100% recommend this homestay to everyone!"" || [9.6/10] Ophelia: ""The views from our room were absolutely stunning."" || [9.6/10] Li: ""Host is a sweet couple that makes me feel home."" || [8.0/10] June: ""The room is great and I had balcony to enjoy the view."" || [9.6/10] Diori: ""The bed is the comfiest I had while in Sapa."" || [10.0/10] Akash: ""Peaceful, well built, comfortable and just beautiful."""
7406420,9.1,1605,9.2,8.9,9.2,9.6,9.4,927,185,42,26,35,"[10.0/10] ferry: ""The scenery is so beautiful and you can see at the balcony."" || [9.6/10] Emily: ""The staff was very helpful and we enjoyed our staying here."" || [10.0/10] Angelique Viola : ""The staff was especially attentive and very accommodating."" || [9.6/10] Mariel: ""Bedroom is spacious and the view from our room is awesome!"" || [9.6/10] Muhammad: ""They set a high level of service exceeding a 5 star hotel."" || [9.6/10] syaza: ""They accommodated an early check-in, which was a big plus."" || [9.2/10] kuilan: ""To have a temporary room to rest is of utmost importance."" || [10.0/10] wonder: ""3. The rooms are clean, spacious and have amazing views."" || [9.2/10] Julie: ""So convenient, views are amazing & the staff top notch"" || [10.0/10] Chin: ""Cleanliness is top tier and they have spacious rooms!"""
