property_id,hotel_name,default_name,property_type,accommodation_type,stars,is_luxury,address_line,area_name,area_id,city_name,city_id,country_name,postal_code,latitude,longitude,year_opened,number_of_rooms,number_of_floors,check_in_from,check_out_until,breakfast_charge,airport_transfer_fee,gold_circle_award_year,today_booking,booking_count_last_24h,recommendation_score,main_image_url
24333225,Le Recit Boutique Hotel de Dalat,Le Recit Boutique Hotel de Dalat,Hotel,Hotel,4.0,False,117 Bui Thi Xuan Street,Dalat City Center,26795,Dalat,15932,Vietnam,670000,11.9474449518355,108.440001577139,2021,51,5,14:00,12:00,0 VND,350000 VND,2025,Booked 9 times today,,,https://pix8.agoda.net/hotelImages/24333225/-1/113062a475bb0154ff39e81e6541fe17.jpg?ca=28&ce=0&s=1024x768
47614272,HT Boutique - The Elite Hotel ,HT Boutique - The Elite Hotel ,Hotel,Hotel,5.0,False,42 Đ Phạm Ngũ L&#227;o,Dalat City Center,26795,Dalat,15932,Vietnam,66100,11.938077926635742,108.43474578857422,2025,150,8,14:00,12:00,300000 VND,600000 VND,,Booked 5 times today,,,https://pix8.agoda.net/hotelImages/47614272/0/6743c230eda1e649b426d47e26c3de09.jpg?ce=3&s=1024x768
32680041,Tala Dalat Hotel,Tala Dalat Hotel,Hotel,Hotel,3.0,False,"No. 14, Khởi Nghĩa Bac Son Street",Old Train Station,61228,Dalat,15932,Vietnam,670000,11.937219619750977,108.45311737060547,2022,57,5,14:00,12:00,,,,Booked once today,,,https://pix8.agoda.net/hotelImages/32680041/-1/3e7206a4b2268a2eadef0c1c51b47a68.jpg?ce=0&s=1024x768
68388039,9 Inn - Staycation in Am Am Dalat,9 Inn - Staycation in Am Am Dalat,Hotel,Hotel,1.0,False,"91 Đ. Lữ Gia, Phường 9",Old Train Station,61228,Dalat,15932,Vietnam,66000,11.954702,108.45906,,12,3,14:00,12:00,,,,,,,https://pix8.agoda.net/hotelImages/68388039/0/5335edb6061ef802870c17a3e79613f5.jpg?ce=2&s=1024x768
31187868,Casanova Dalat Hotel & Coffee,Casanova Dalat Hotel & Coffee,Hotel,Hotel,0.0,False,"24 Luong The Vinh, Ward 3",Dalat City Center,26795,Dalat,15932,Vietnam,670000,11.933149337768555,108.44146728515625,2020,19,6,14:00,12:00,,300000 VND,,,,,https://pix8.agoda.net/hotelImages/31187868/715046873/193157da578cde24ba2f5052c96a161a.jpg?ce=0&s=1024x768
263080,Saphir Dalat Hotel,Saphir Dalat Hotel,Hotel,Hotel,4.0,False,22-24 Phan Nhu Thach Street,Dalat City Center,26795,Dalat,15932,Vietnam,02633,11.941886901855469,108.43468475341797,2003,90,6,15:00,12:00,200000 VND,,,,,,https://pix8.agoda.net/hotelImages/263080/0/1ea327ecdb3d063db238b84b7dd55922.jpg?ce=2&s=1024x768
88096088,HT Boutique 2 - The Lumina,HT Boutique 2 - The Lumina,Hotel,Hotel,5.0,False,"63/6 Đường Đống Đa, Xu n Hương - Đ  Lạt 63 Đường Đống Đa",Tuyen Lam Lake,378568,Dalat,15932,Vietnam,670000,11.9241495,108.43987,2026,100,4,14:00,12:00,350000 VND,500000 VND,,Booked 3 times today,,,https://pix8.agoda.net/hotelImages/88096088/0/a82709d0590a097817ae8aabfb400aa5.jpg?ce=3&s=1024x768
2664478,Dalat Rose Hill Villa ,Dalat Rose Hill Villa ,Hotel,Serviced apartment,3.0,False," 70/16 Nguyen An Ninh , Ward 6",Cam Ly Falls,93603,Dalat,15932,Vietnam,670000,11.9520268694664,108.426145613194,2017,10,1,14:00,12:00,,,,Booked once today,,,https://pix8.agoda.net/hotelImages/2664478/0/45cbf42e443ea7d8caa41160a04ae48d.jpg?ce=3&s=1024x768
6405142,Len Hotel,Len Hotel,Hotel,Hotel,4.0,False,"113 Bui Thi Xuan, Ward 2",Dalat City Center,26795,Dalat,15932,Vietnam,670000,11.946773529052734,108.44055938720703,2018,60,6,14:00,12:00,150000 VND,300000 VND,2024,Booked 8 times today,,,https://pix8.agoda.net/hotelImages/6405142/0/b7e17557806ae8d1a1f0810dec50ad7a.jpg?ce=3&s=1024x768
74577726,Amory Dalat Hotel,Amory Dalat Hotel,Hotel,Hotel,4.0,False,"21 Ho Xuan Huong, Ward 9",Old Train Station,61228,Dalat,15932,Vietnam,66000,11.9537699360681,108.471199387732,2025,40,6,14:00,12:00,,250000 VND,,Booked 21 times today,,,https://pix8.agoda.net/hotelImages/74577726/0/7699cb9bcf454fd50eb8c8108d7f53e7.png?ce=2&s=1024x768
23125479,Ami Boutique Hotel Dalat,Ami Boutique Hotel Dalat,Hotel,Hotel,3.0,False,17 Huynh Thuc Khang,Dalat City Center,26795,Dalat,15932,Vietnam,66000,11.935205459594727,108.42855072021484,2021,31,4,14:00,11:30,,250000 VND,,Booked 3 times today,,,https://pix8.agoda.net/hotelImages/23125479/-1/c92b2326d83636f5e09f302865c6f752.png?ce=0&s=1024x768
89495821,Rose Hill Retreat Garden,Rose Hill Retreat Garden,Hotel,Hotel,1.0,False,11 Đường Nguyễn An Ninh,Cam Ly Falls,93603,Dalat,15932,Vietnam,,11.954021,108.42876,,4,,14:00,12:00,,,,,,,https://pix8.agoda.net/hotelImages/89495821/0/7eb6859b6c2ea9fc99906c225da60f4b.jpg?ce=3&s=1024x768
46867196,Mai Diamond Hotel,Mai Diamond Hotel,Hotel,Hotel,3.0,False,"No. 38, Dinh Cong Trang Street, Ward 7",Love Valley / Dream Hill,94294,Dalat,15932,Vietnam,66000,11.967556953430176,108.42727661132812,2023,,,14:00,12:00,,,2024,Booked 5 times today,,,https://pix8.agoda.net/hotelImages/46867196/-1/dcba7c2c5c4e260a898cbf87eada9c30.jpg?ce=0&s=1024x768
86319765,Together is home,Together is home,Hotel,Hotel,3.0,False,"50 Đ. Thủ Khoa Huân, Phường 1",Dalat City Center,26795,Dalat,15932,Vietnam,,11.940306,108.434105,,1,,14:00,12:00,,,,Booked 10 times today,,,https://pix8.agoda.net/hotelImages/86319765/0/916da38885da5e377a41ad77e7b957a9.jpg?ce=3&s=1024x768
49736589,Le House Dalat,Le House Dalat,Hotel,Hotel,4.0,False,"124 Pham Ngoc Thach Street, Ward 6, Da Lat City",Dalat City Center,26795,Dalat,15932,Vietnam,670000,11.946918487548828,108.43251037597656,2025,30,5,14:00,12:00,300000 VND,350000 VND,,Booked 7 times today,,,https://pix8.agoda.net/hotelImages/49736589/-1/247d9ac383b7f6bd73573dfd65d04881.jpg?ce=0&s=1024x768
11023466,MINH CHIEN Hotel,MINH CHIEN Hotel,Hotel,Hotel,3.0,False,"31 Thien My, Phuong 4, Tp DA LAT",Dalat City Center,26795,Dalat,15932,Vietnam,67000,11.937547,108.4258923,2020,36,5,14:00,12:00,100000 VND,400000 VND,,,,,https://pix8.agoda.net/hotelImages/11023466/0/9b7bbcbbbad7a7f526ecc2b68ce11aba.png?ce=3&s=1024x768
6433136,New Life Hotel Dalat,New Life Hotel Dalat,Hotel,Hotel,3.0,False,"No. 06, Dong Da Street, Phuong Xuan Huong Ward - Da Lat, Lam Dong Province",Dalat City Center,26795,Dalat,15932,Vietnam,66000,11.9254455566406,108.444999694824,2019,66,7,14:00,12:00,150000 VND,650000 VND,,Booked 7 times today,,,https://pix8.agoda.net/hotelImages/6433136/0/226532200adeb89b4e7b62614017dc75.png?ce=3&s=1024x768
25128102,Hostel-John Cafe and Beer,Hostel-John Cafe and Beer,NonHotel,Homestay,3.0,False,"I13 kgh, Mac Dinh Chi, Ward 5",Dalat City Center,26795,Dalat,15932,Vietnam,,11.940981,108.426659,,,,14:00,,,,,Booked 4 times today,,,https://pix8.agoda.net/hotelImages/25128102/-1/8f6e33b24722b323bf58e27345bf3f9e.jpg?ca=19&ce=1&s=1024x768
89505311,"M Village Premier Hotel Xuan Huong Lakeside, a brand of Modern Village Lifestyle","M Village Premier Hotel Xuan Huong Lakeside, a brand of Modern Village Lifestyle",Hotel,Hotel,5.0,True,"19 Le Dai Hanh, Xuan Huong - Da Lat, Da Nang",Dalat City Center,26795,Dalat,15932,Vietnam,670000,11.945455551147461,108.44329833984375,2026,98,6,14:00,12:00,,,,Booked 10 times today,,,https://pix8.agoda.net/hotelImages/89505311/0/ec6d186e1934cd96884a695eff53aa13.png?ce=3&s=1024x768
81559521,Lang Ko Ho Farmstay,Lang Ko Ho Farmstay,Hotel,Guesthouse/bed and breakfast,3.0,False,"13/2 Trần Hưng Đạo, Phường 10",Old Train Station,61228,Dalat,15932,Vietnam,,11.938415,108.45056,,1,,00:00,23:00,,,,,,,https://pix8.agoda.net/hotelImages/81559521/0/3afd6177c10e8364376f3228623f4b9b.jpg?ce=3&s=1024x768
237128,The Western Hill Hotel,The Western Hill Hotel,Hotel,Hotel,4.0,False,135 - 145 Phan Dinh Phung,Dalat City Center,26795,Dalat,15932,Vietnam,,11.94530963897705,108.4344711303711,2010,104,4,,,,500000 VND,2025,Booked 8 times today,,,https://pix8.agoda.net/hotelImages/237128/0/bbea20ff5abf058fa819ff190a9e356d.jpg?ce=3&s=1024x768
67525161,Boho Boutique Dalat - Romantic Light Valley View,Boho Boutique Dalat - Romantic Light Valley View,Hotel,Hotel,4.0,False,"19 Đường Đinh Công Tráng, Phường 7",Love Valley / Dream Hill,94294,Dalat,15932,Vietnam,,11.964860916137695,108.42743682861328,2025,30,4,14:00,12:00,,,,Booked 3 times today,,,https://pix8.agoda.net/hotelImages/67525161/0/9e4743b75d359e44d0d043e769180c63.jpg?ce=2&s=1024x768
87124827,"Signature by M Village The Central Da Lat, a brand of Modern Village Lifestyle","Signature by M Village The Central Da Lat, a brand of Modern Village Lifestyle",Hotel,Hotel,5.0,True,"11 Phan Như Thạch, Phường 1",Dalat City Center,26795,Dalat,15932,Vietnam,66000,11.941131591796875,108.43550109863281,2026,104,6,14:00,12:00,,,,Booked 9 times today,,,https://pix8.agoda.net/hotelImages/87124827/0/932555f2ffcefe12941702f1100f9c3d.png?ce=3&s=1024x768
55640971,Mac Valley Dalat Hotel,Mac Valley Dalat Hotel,Hotel,Resort,3.0,False,57 Đường An B&#236;nh,Tuyen Lam Lake,378568,Dalat,15932,Vietnam,66100,11.9243485,108.4370051,,37,3,14:00,12:00,,350000 VND,,Booked twice today,,,https://pix8.agoda.net/hotelImages/55640971/0/9b77cdfb985397a669ffa6c8531727a6.jpg?ce=3&s=1024x768
81347536,Strawberry Hotel Dalat,Strawberry Hotel Dalat,Hotel,Hotel,1.0,False,"Hẻm 6 Mai Anh, Phường 6",Cam Ly Falls,93603,Dalat,15932,Vietnam,,11.949221,108.42939,,7,,14:00,12:00,,,,,,,https://pix8.agoda.net/hotelImages/81347536/0/425eb7c32dab45641a2135179767517c.jpg?ce=3&s=1024x768
7443091,Myrtle Boutique Hotel,Myrtle Boutique Hotel,Hotel,Hotel,2.0,False,32 Đường An Bình,Tuyen Lam Lake,378568,Dalat,15932,Vietnam,670000,11.928268432617188,108.43731689453125,2023,19,2,14:00,12:00,,250000 VND,,,,,https://pix8.agoda.net/hotelImages/7443091/-1/a1926261826bb47a8f5f59e7b8a7c2b8.jpg?ce=0&s=1024x768
55766720,Xuân Trường Dalat Central,Xuân Trường Dalat Central,Hotel,Hotel,3.0,False,148 Yersin,Xuan Huong Lake,69923,Dalat,15932,Vietnam,670000,11.945500373840332,108.4535903930664,2024,20,4,14:00,12:00,,,,,,,https://pix8.agoda.net/hotelImages/55766720/854156435/742a52819395cba609931022a6ba732d.jpg?ce=0&s=1024x768
91738477,PINEWOOD DALAT,PINEWOOD DALAT,Hotel,Hotel,3.0,False,"54 Vo Truong Toan, Lam Vien ward, Da Lat City, Vietnam",Xuan Huong Lake,69923,Dalat,15932,Vietnam,670000,11.961084,108.451096,,1,,14:00,12:00,,,,Booked 5 times today,,,https://pix8.agoda.net/hotelImages/91738477/0/0b92452b86af8486ecf3d9a3a2574c3f.jpg?ce=3&s=1024x768
62095968,Thao My Boutique Dalat,Thao My Boutique Dalat,Hotel,Hotel,3.0,False,"No. 16, Nguyen Thi Dinh, Ward 5",Dalat City Center,26795,Dalat,15932,Vietnam,670000,11.94101333618164,108.43038940429688,2024,11,4,14:00,12:00,,,,Booked 3 times today,,,https://pix8.agoda.net/hotelImages/62095968/-1/7fa67132cb1be04dfb606ab245d15a03.jpg?ce=0&s=1024x768
87765262,The Manor Boutique Da Lat ,The Manor Boutique Da Lat ,Hotel,Hotel,2.0,False,59 Nam Ky Khoi Nghia - Xuan Huong Da Lat,Dalat City Center,26795,Dalat,15932,Vietnam,66100,11.940359,108.435005,2026,10,5,14:00,12:00,,400000 VND,,Booked once today,,,https://pix8.agoda.net/hotelImages/87765262/0/137590ed39cc2c1899f2647be2197ae2.jpg?ce=3&s=1024x768
61392157,Nature Hotel - Nam Ky Khoi Nghia,Nature Hotel - Nam Ky Khoi Nghia,Hotel,Hotel,3.0,False,"No. 8A, Nam Ky Khoi Nghia, Ward 1",Dalat City Center,26795,Dalat,15932,Vietnam,670000,11.940804481506348,108.43588256835938,,1,,14:00,12:00,,450000 VND,,Booked 6 times today,,,https://pix8.agoda.net/hotelImages/61392157/0/9069900f0c8913c395b4d75849c04bff.jpg?ce=0&s=1024x768
10954459,Saigon’s Book Da Lat Hotel,Saigon’s Book Da Lat Hotel,Hotel,Hotel,3.0,False,"No. 16, Trạng Trình Street, Ward 09, Da Lat City, Lâm Đồng Province, Vietnam",Xuan Huong Lake,69923,Dalat,15932,Vietnam,670000,11.95128345489502,108.45401000976562,,62,,14:00,12:00,,,,Booked 3 times today,,,https://pix8.agoda.net/hotelImages/10954459/0/4ac34850c815e7ebed4fbc48765872eb.jpg?ce=3&s=1024x768
22887350,Peach Valley Hotel,Peach Valley Hotel,Hotel,Hotel,3.0,False,26k Yersin,Xuan Huong Lake,69923,Dalat,15932,Vietnam,671230,11.9433224,108.4511945,2020,22,,14:00,12:00,,300000 VND,,Booked 4 times today,,,https://pix8.agoda.net/hotelImages/22887350/0/e7fbea741ce7e575679a8663bda3057f.jpg?ce=3&s=1024x768
64328270,Celine Express - Q Dalat Hotel,Celine Express - Q Dalat Hotel,Hotel,Hotel,3.0,False,386 Hai Ba Trung,Dalat City Center,26795,Dalat,15932,Vietnam,670000,11.954744,108.43029,2025,40,8,14:00,12:00,,,,,,,https://pix8.agoda.net/hotelImages/64328270/0/db483e83cad164e39b9eb34792784c25.jpg?ce=2&s=1024x768
85781629,HT HOUSE Mai Hắc Đế,HT HOUSE Mai Hắc Đế,Hotel,Hotel,5.0,False,"65 Đ. Mai Hắc Đế, Phường 6 65 Đ. Mai Hắc Đế",Cam Ly Falls,93603,Dalat,15932,Vietnam,630000,11.948314,108.43017,2025,100,7,14:00,12:00,300000 VND,300000 VND,,Booked 4 times today,,,https://pix8.agoda.net/hotelImages/85781629/0/33399e902d5efb908cec602d17c4dcc7.jpg?ce=3&s=1024x768
37826264,The Amigo - Near Dalat Night Market,The Amigo - Near Dalat Night Market,NonHotel,Homestay,4.5,False,"No. 5, Thủ Khoa Huân Street",Dalat City Center,26795,Dalat,15932,Vietnam,66000,11.941326141357422,108.43372344970703,,1,4,14:00,12:00,,,,Booked 5 times today,,,https://pix8.agoda.net/hotelImages/37826264/0/fe2b9c3817d365a84fe2cf64887f2ca0.jpg?ce=3&s=1024x768
78729935,"Thu Hien hotel, Near Market, With Projector","Thu Hien hotel, Near Market, With Projector",Hotel,Hotel,2.0,False,"30 Đường Bà Triệu, Phường 3",Dalat City Center,26795,Dalat,15932,Vietnam,66000,11.937417030334473,108.43352508544922,2020,26,,14:00,12:00,,,,Booked 5 times today,,,https://pix8.agoda.net/hotelImages/78729935/1290680981/a4206ff3622b6192e5864d8242e05d4a.png?ce=3&s=1024x768
4942624,Thanh Thanh Hotel,Thanh Thanh Hotel,Hotel,Hotel,2.0,False,70B 3/2 Street,Dalat City Center,26795,Dalat,15932,Vietnam,670000,11.942225456237793,108.43399810791016,2018,20,5,14:00,11:30,,250000 VND,,Booked 8 times today,,,https://pix8.agoda.net/hotelImages/4942624/0/ad877a9fbcd1b536792800c281257033.jpeg?ce=0&s=1024x768
78972371,Thanh Thanh Station View,Thanh Thanh Station View,Hotel,Hotel,3.0,False,"126 Đường Tô Hiến Thành, Phường 3",Dalat City Center,26795,Dalat,15932,Vietnam,66000,11.929387,108.44338,,16,,14:00,12:00,,,,Booked once today,,,https://pix8.agoda.net/hotelImages/78972371/0/0f473586072d8cb59d8ea4f925e9b05f.jpg?ce=2&s=1024x768
30906925,Mooka 's Home (Backpackers),Mooka 's Home (Backpackers),Hotel,Hostel,0.0,False,"02 Co Loa, Ward 2",Cam Ly Falls,93603,Dalat,15932,Vietnam,,11.954899787902832,108.43560791015625,,,,,,,,,Booked twice today,,,https://q-xx.bstatic.com/xdata/images/hotel/max1024x768/139393954.jpg?k=b9db4048da467448406e13afcdd7761e5365ba0be077c12788f364538efe3cc3&o=
34612934,TTR Central Apart Hotel,TTR Central Apart Hotel,Hotel,Serviced apartment,5.0,False,4b Hải Thượng,Dalat City Center,26795,Dalat,15932,Vietnam,670000,11.942224502563477,108.43152618408203,2023,40,8,14:00,12:00,,280000 VND,,Booked 5 times today,,,https://pix8.agoda.net/hotelImages/34612934/-1/c9e5db4aecb3da8169b43e109b973908.jpg?ce=0&s=1024x768
42109640,MerPerle Dalat Hotel,MerPerle Dalat Hotel,Hotel,Hotel,5.0,False,"No. 1, Hung Vuong St, Xuan Huong Ward",Old Train Station,61228,Dalat,15932,Vietnam,66117,11.941118,108.458305,2023,389,10,14:00,12:00,,,,Booked 20 times today,,,https://pix8.agoda.net/hotelImages/42109640/-1/b08bf1a21346d22af285e01c541588eb.jpg?ce=0&s=1024x768
64524273,HT Boutique 2 - The Lumina Premium ,HT Boutique 2 - The Lumina Premium ,Hotel,Bed & Breakfast,3.0,False,"63/6 Đường Đống Đa,",Tuyen Lam Lake,378568,Dalat,15932,Vietnam,66116,11.924352,108.44188,2025,100,5,14:00,12:00,300000 VND,500000 VND,,Booked twice today,,,https://pix8.agoda.net/hotelImages/64524273/0/4b93b5d7e9bbd58a8522015694dc09ab.jpg?ce=3&s=1024x768
16936272,Dalat Sa - LemonGrass,Dalat Sa - LemonGrass,NonHotel,Homestay,3.5,False,83/2 Phan Dinh Phung,Dalat City Center,26795,Dalat,15932,Vietnam,640000,11.9440067,108.4337261,,,,14:00,11:00,,,,,,,https://pix8.agoda.net/hotelImages/16936272/-1/83cc4cdbc6552ec1e9b0e8fb5ba72833.jpg?ca=17&ce=1&s=1024x768
78974171,Romeo Juliet Hồ Tuyền Lâm DaLat,Romeo Juliet Hồ Tuyền Lâm DaLat,Hotel,Resort,3.0,False,"Tuyền Lâm, Phường 4",Tuyen Lam Lake,378568,Dalat,15932,Vietnam,,11.889478,108.43505,2019,1,,14:00,12:00,,,,Booked 6 times today,,,https://pix8.agoda.net/hotelImages/78974171/0/e8c34b41b34b0ab829ecabbb7cf8d961.png?ce=3&s=1024x768
7692491,TTR Moonstone Apart Hotel,TTR Moonstone Apart Hotel,Hotel,Hotel,3.0,False,86 Ly Tu Trong,Dalat City Center,26795,Dalat,15932,Vietnam,02633,11.945855140686035,108.43878173828125,2023,25,7,14:00,12:00,,280000 VND,,Booked 9 times today,,,https://pix8.agoda.net/hotelImages/7692491/-1/95afc544f2bcafb77bec3299cfd4c207.jpg?ce=0&s=1024x768
7125752,Dalat Boutique Hotel,Dalat Boutique Hotel,Hotel,Hotel,3.0,False,14 Huynh Thuc Khang St.,Dalat City Center,26795,Dalat,15932,Vietnam,670000,11.93533992767334,108.43020629882812,2019,39,,14:00,12:00,,,,Booked once today,,,https://pix8.agoda.net/hotelImages/712/7125752/7125752_19042615040074074930.jpg?ca=8&ce=1&s=1024x768
58905932,Roserie Home Garden Dalat,Roserie Home Garden Dalat,NonHotel,Apartment/Flat,4.0,False,"Alley 6 Doi  Mai Anh street, ward 6, Dalat city, Lam Dong Province ",Cam Ly Falls,93603,Dalat,15932,Vietnam,670000,11.949257850646973,108.4280014038086,2019,8,1,14:00,,0 VND,350000 VND,,,,,https://pix8.agoda.net/hotelImages/58905932/0/86bcb5b65b6cef44d4893e093537212a.jpeg?ce=0&s=1024x768
64197808,The Song Vung Tau Xinh,The Song Vung Tau Xinh,NonHotel,Apartment/Flat,5.0,False,28 Đường Thi S ch,Thang Tam,80639,Vung Tau,17190,Vietnam,790000,10.350024223327637,107.09586334228516,,1,,13:55,12:00,,,,Booked 23 times today,,,https://pix8.agoda.net/hotelImages/64197808/0/ab1f583eeca03d56ad34565b00bd06bd.jpg?ce=0&s=1024x768
36643921,The Sóng Apartment Vũng Tàu - Green House,The Sóng Apartment Vũng Tàu - Green House,Hotel,Serviced apartment,5.0,False,"No. 28, Thi Sach Street, The Song",Thang Tam,80639,Vung Tau,17190,Vietnam,78000,10.3500337600708,107.09611511230469,2022,50,36,14:00,11:30,,,2024,Booked 21 times today,,,https://pix8.agoda.net/hotelImages/36643921/-1/c3f42bbf7e50a92c7d8c7221f6ec5326.jpg?ce=0&s=1024x768
86719729,Townhouse Diamond Boutique Hotel Near Back Beach Vung Tau,Townhouse Diamond Boutique Hotel Near Back Beach Vung Tau,Hotel,Hotel,3.0,False,"55 Phan Văn Trị, Phường Thắng Tam",Thang Tam,80639,Vung Tau,17190,Vietnam,0000,10.338241577148438,107.08866119384766,2024,64,,14:00,12:00,,,,Booked 3 times today,,,https://pix8.agoda.net/hotelImages/86719729/0/c9cda18c1674bdec328fab6a7f367398.jpg?ce=3&s=1024x768
33941483,THE SÓNG APARTMENT VŨNG TÀU -  TRINH'S HOUSE,THE SÓNG APARTMENT VŨNG TÀU -  TRINH'S HOUSE,NonHotel,Apartment/Flat,5.0,False,"No. 28, Thi Sach Street, Thang Tam Ward, Vung Tau City, Vietnam",Thang Tam,80639,Vung Tau,17190,Vietnam,790000,10.3500337600708,107.09611511230469,2018,50,36,14:00,11:30,100000 VND,2000000 VND,,Booked 24 times today,,,https://pix8.agoda.net/hotelImages/33941483/0/ef8d86ed86ead714dc4036a873b5590d.jpg?ce=0&s=1024x768
44184739,The Song Apartment - Can Ho The Song - Mai Villa Vung Tau,The Song Apartment - Can Ho The Song - Mai Villa Vung Tau,NonHotel,Apartment/Flat,4.0,False,"28 Thi Sach Street, Ward 8, Vung Tau City, Ba Ria - Vung Tau",Thang Tam,80639,Vung Tau,17190,Vietnam,,10.349960327148438,107.09612274169922,,26,,14:00,11:30,,,,Booked 25 times today,,,https://pix8.agoda.net/hotelImages/44184739/0/0215f7d3c6748a04746b16b842fdf5ac.jpg?ce=0&s=1024x768
35937927,The Song Vung Tau Apartment -Villa near Beach,The Song Vung Tau Apartment -Villa near Beach,NonHotel,Apartment/Flat,5.0,False,28 Đường Thi Sách,Thang Tam,80639,Vung Tau,17190,Vietnam,78000,10.350034713745117,107.09611511230469,,2,,14:00,12:00,0 VND,210000 VND,,Booked 13 times today,,,https://pix8.agoda.net/hotelImages/35937927/0/2ff9db623b1fd9a3818f67f4a3e0c0ef.jpg?ce=3&s=1024x768
161729,The IMPERIAL Vung Tau Hotel ,The IMPERIAL Vung Tau Hotel ,Hotel,Hotel,5.0,False,"159 Thuy Van Street, Thang Tam Ward ",Thang Tam,80639,Vung Tau,17190,Vietnam,790000,10.3441352844238,107.095069885254,2009,350,19,15:00,12:00,365000 VND,,2025,Booked 7 times today,,,https://pix8.agoda.net/hotelImages/161729/0/f304d2948ae44a7c1117503401637c5c.png?ce=3&s=1024x768
61648385,Joi Boutique Bãi Trước,Joi Boutique Bãi Trước,Hotel,Hotel,3.0,False,"04 Thong Nhat, Vung Tau",Phường 1,62139,Vung Tau,17190,Vietnam,90000,10.345423,107.077034,2020,62,4,14:00,12:00,,,,Booked twice today,,,https://pix8.agoda.net/hotelImages/61648385/0/0d069a3c7b54da20edb422b2669b5510.png?ce=3&s=1024x768
33829122,Hotel DMelin,Hotel DMelin,Hotel,Hotel,4.0,False,"No. 12, Truong Cong Dinh, Ward 2, Vung Tau",Phường 2,20467,Vung Tau,17190,Vietnam,78206,10.342016220092773,107.07612609863281,2022,34,5,14:00,12:00,300000 VND,,,Booked 4 times today,,,https://pix8.agoda.net/hotelImages/33829122/-1/3792867ef4c050169c4ad5d9d229268a.png?ce=0&s=1024x768
5436583,Vias Hotel Vung Tau ,Vias Hotel Vung Tau ,Hotel,Hotel,5.0,True,"179 Thuy Van, Ward 8",Phường 8,519700,Vung Tau,17190,Vietnam,790000,10.35230541229248,107.10163879394531,2022,155,17,15:00,,350000 VND,2000000 VND,,Booked 8 times today,,,https://pix8.agoda.net/hotelImages/5436583/-1/c2555f7a2151f0387ce67da6d944cc49.jpg?ce=0&s=1024x768
48511716,MONTANA HOMESTAY VUNG TAU,MONTANA HOMESTAY VUNG TAU,NonHotel,Apartment/Flat,3.0,False,"Montana Homestay, No. 5, Hai Dang, Ward 2, Vietnam",Phường 2,20467,Vung Tau,17190,Vietnam,78000,10.34029769897461,107.07428741455078,,2,2,,,,,,Booked once today,,,https://pix8.agoda.net/hotelImages/48511716/-1/5b5445e036036a3196a8a7e810d5f792.jpg?ce=0&s=1024x768
178195,Mercure Vung Tau,Mercure Vung Tau,Hotel,Hotel,0.0,False,"03 Ha Long Street, Vung Tau Ward ",Thang Nhat,514765,Vung Tau,17190,Vietnam,790000,10.402391,107.14863,2008,80,3,14:00,11:00,404250 VND,,,Booked 3 times today,,,https://pix8.agoda.net/hotelImages/178195/-1/b7b8b8361b751210ae96feb550ea386b.jpg?ca=13&ce=1&s=1024x768
87305373,Vienna House by Wyndham Charm Long Hai,Vienna House by Wyndham Charm Long Hai,Hotel,Hotel,5.0,False,992 Vo Thị Sau Hai Son Ward,Long Hai Beach,281118,Vung Tau,17190,Vietnam,79418,10.382556915283203,107.23890686035156,2026,943,11,15:00,12:00,,,,Booked 5 times today,,,https://pix8.agoda.net/hotelImages/87305373/0/8273e34f7714d6a9dac459f7ccaa742f.png?ce=3&s=1024x768
52133786,OYSTER BAY HOTEL VUNG TAU,OYSTER BAY HOTEL VUNG TAU,Hotel,Hotel,4.0,False,"82B Trần Phú, Phường Vũng Tàu",Phường 5,93600,Vung Tau,17190,Vietnam,790000,10.363972,107.062195,2024,277,16,15:00,12:00,220000 VND,,,Booked 9 times today,,,https://pix8.agoda.net/hotelImages/52133786/0/b42dde6c1b2e08d7f7ec83973f455ea3.png?ce=3&s=1024x768
