property_id,distance_to_beach_km,distance_to_center_km,airport_score,poi_score,transportation_score,nearby_place_name,nearby_place_type,nearby_distance_km,duration_minutes
87898716,,,,,,HCMC International Exhibition & Convention Center,Convention and Exhibition Centers,0.93,
87898716,,,,,,Tan Binh Exhibition & Convention Centre,Convention and Exhibition Centers,0.97,
87898716,,,,,,Tan Binh Hospital,Hospitals and Medical Facilities,0.98,
87898716,,,,,,Bệnh viện Thống Nhất,Hospitals and Medical Facilities,1.0,
87898716,,,,,,Công viên Bàu Cát,"Botanical Gardens, and Public Parks",1.06,
87898716,,,,,,Thong Nhat Hospital,Hospitals and Medical Facilities,1.12,
1158663,,0.0,7.7,9.7,9.2,Fronline Gallery,Shopping Centers and Areas,0.05,
1158663,,0.0,7.7,9.7,9.2,Vasco's Bar,Bars,0.08,
1158663,,0.0,7.7,9.7,9.2,Veggy's,Shops,0.09,
1158663,,0.0,7.7,9.7,9.2,Alibi,Entertainment,0.09,
1158663,,0.0,7.7,9.7,9.2,Wild Horse Saloon,Bars,0.11,
1158663,,0.0,7.7,9.7,9.2,Heart of Darkness,Entertainment,0.11,
1158663,,0.0,7.7,9.7,9.2,Sheridan's Irish House,Entertainment,0.12,
1158663,,0.0,7.7,9.7,9.2,Reda,Shops,0.13,
1158663,,0.0,7.7,9.7,9.2,Infant Hospital 2,Hospitals and Medical Facilities,0.13,
1158663,,0.0,7.7,9.7,9.2,The Refinery,Entertainment,0.14,
36088679,,0.28,8.6,7.7,9.7,Công viên Thích Quảng Đức,"Botanical Gardens, and Public Parks",0.22,
36088679,,0.28,8.6,7.7,9.7,Bệnh viện Da Liễu TPHCM,Hospitals and Medical Facilities,0.32,
36088679,,0.28,8.6,7.7,9.7,International Maternity Hospital in Saigon,Hospitals and Medical Facilities,0.33,
36088679,,0.28,8.6,7.7,9.7,Tao Dan Park,"Botanical Gardens, and Public Parks",0.41,
36088679,,0.28,8.6,7.7,9.7,Dr . Toàn,Hospitals and Medical Facilities,0.42,
36088679,,0.28,8.6,7.7,9.7,Dental Clinic: Phòng Nha khoa NS Đậu Đình Ân,Hospitals and Medical Facilities,0.43,
36088679,,0.28,8.6,7.7,9.7,Vinh Loi Gallery,Shops,0.44,
36088679,,0.28,8.6,7.7,9.7,Fit 24,Fitness and Yoga Centers,0.45,
36088679,,0.28,8.6,7.7,9.7,VietS Corner Flea Market,Shopping Centers and Areas,0.45,
36088679,,0.28,8.6,7.7,9.7,Chua Xa Loi,Things to do,0.47,
35412483,,0.0,7.5,9.7,9.2,Blue Dragon,Shops,0.02,
35412483,,0.0,7.5,9.7,9.2,TNK Travel,Tourist and Travel Info,0.03,
35412483,,0.0,7.5,9.7,9.2,Sapa,Shops,0.04,
35412483,,0.0,7.5,9.7,9.2,Ginkgo Concept Store,Shopping Centers and Areas,0.05,
35412483,,0.0,7.5,9.7,9.2,Go2,Entertainment,0.06,
35412483,,0.0,7.5,9.7,9.2,Hong Hoa Mini-Market,Shops,0.06,
35412483,,0.0,7.5,9.7,9.2,Bobby Brewers,"Wineries, Breweries, and Distilleries",0.07,
35412483,,0.0,7.5,9.7,9.2,Lucy's Dream,Shopping Centers and Areas,0.07,
35412483,,0.0,7.5,9.7,9.2,Kim Travel,Tourist and Travel Info,0.07,
35412483,,0.0,7.5,9.7,9.2,Papaya,Shopping Centers and Areas,0.08,
1161655,,0.0,7.6,9.7,9.2,Bao Tang Ton Duc Thang,Museums and Art Galleries,0.06,
1161655,,0.0,7.6,9.7,9.2,Cage,Entertainment,0.1,
1161655,,0.0,7.6,9.7,9.2,Infant Hospital 2,Hospitals and Medical Facilities,0.15,
1161655,,0.0,7.6,9.7,9.2,Ha Phuong Souvenir Shop,Shopping Centers and Areas,0.18,
1161655,,0.0,7.6,9.7,9.2,Parkson Viet Nam,Shopping Centers and Areas,0.18,
1161655,,0.0,7.6,9.7,9.2,Vin Mart,Shopping Centers and Areas,0.18,
1161655,,0.0,7.6,9.7,9.2,Consulate of Panama,Embassies and Consulates,0.21,
1161655,,0.0,7.6,9.7,9.2,Cepage,Entertainment,0.22,
1161655,,0.0,7.6,9.7,9.2,No 5 Ly Tu Trong,Entertainment,0.26,
1161655,,0.0,7.6,9.7,9.2,Sheridan's Irish House,Entertainment,0.27,
75242621,,0.0,,,,Dan Sinh Market,Shops,0.06,
75242621,,0.0,,,,Benh Vien Tai Mui Hong Sai Gon,Hospitals and Medical Facilities,0.1,
75242621,,0.0,,,,BỆNH VIỆN TMH SÀI GÒN,Hospitals and Medical Facilities,0.1,
75242621,,0.0,,,,"Cho Dan Sinh (Hardware stores, army surplus, odds and ends)",Shopping Centers and Areas,0.11,
75242621,,0.0,,,,vn,Hospitals and Medical Facilities,0.13,
75242621,,0.0,,,,Singapore Bussiness Group,Business Offices,0.15,
75242621,,0.0,,,,Foodco Mart,Supermarkets,0.16,
75242621,,0.0,,,,Gossip Club,Bars,0.21,
75242621,,0.0,,,,Phung Son Pagoda,Things to do,0.27,
75242621,,0.0,,,,Hong Dai,Hospitals and Medical Facilities,0.29,
51756230,,0.0,8.3,8.5,9.3,Cong Quynh dental clinic,Hospitals and Medical Facilities,0.13,
51756230,,0.0,8.3,8.5,9.3,Handspan Adventure Travel,Tourist and Travel Info,0.14,
51756230,,0.0,8.3,8.5,9.3,Co-op Mart,Shops,0.14,
51756230,,0.0,8.3,8.5,9.3,Co.op Mart Cống Quỳnh,Supermarkets,0.17,
51756230,,0.0,8.3,8.5,9.3,Co-op Mart-CQ Branch,Supermarkets,0.19,
51756230,,0.0,8.3,8.5,9.3,dentel center dr. hung,Hospitals and Medical Facilities,0.21,
51756230,,0.0,8.3,8.5,9.3,GS25,Supermarkets,0.23,
51756230,,0.0,8.3,8.5,9.3,Siêu Thi C&C,Supermarkets,0.23,
51756230,,0.0,8.3,8.5,9.3,BV Quốc tế phụ sản,Hospitals and Medical Facilities,0.23,
51756230,,0.0,8.3,8.5,9.3,Tu Du Opstetrics Hospital,Hospitals and Medical Facilities,0.24,
89597070,,,,,,Captain,Fitness and Yoga Centers,0.12,
89597070,,,,,,SaigonBus Parking,Parking,0.24,
89597070,,,,,,San Khau Kich Hong Van Superbowl,"Amusement, Theme parks, and Water parks",0.27,
89597070,,,,,,FUSOP,Entertainment,0.31,
89597070,,,,,,nha thuoc quynh mai,Hospitals and Medical Facilities,0.37,
89597070,,,,,,Hoang Van Thu Park,"Botanical Gardens, and Public Parks",0.53,
89597070,,,,,,Hồ nước ở công viên,"Rivers, Reservoirs, and Lakes",0.56,
89597070,,,,,,CLB Thể thao Không quân,Entertainment,0.56,
89597070,,,,,,Consulate of Myanmar,Embassies and Consulates,0.68,
89597070,,,,,,Nhà thi đấu Quân khu 7,Entertainment,0.69,
62095680,,0.08,,,,Vinh Loi Gallery,Shops,0.03,
62095680,,0.08,,,,Ho Chi Minh City Open University,"Colleges, Universities, and Educational institutions",0.12,
62095680,,0.08,,,,Tao Dan Park,"Botanical Gardens, and Public Parks",0.18,
62095680,,0.08,,,,Yoko,Entertainment,0.21,
62095680,,0.08,,,,Dr . Toàn,Hospitals and Medical Facilities,0.27,
62095680,,0.08,,,,Workers' Club,Things to do,0.28,
62095680,,0.08,,,,Champa Temple,Places of Worship,0.28,
62095680,,0.08,,,,Golden Dragon Water Puppet Theater,Theatres,0.3,
62095680,,0.08,,,,Tao Đàn Park,"Botanical Gardens, and Public Parks",0.3,
62095680,,0.08,,,,Công viên Thích Quảng Đức,"Botanical Gardens, and Public Parks",0.32,
34309448,,0.0,8.2,9.1,9.2,Carmen,Entertainment,0.01,
34309448,,0.0,8.2,9.1,9.2,Lush,Entertainment,0.06,
34309448,,0.0,8.2,9.1,9.2,No 5 Ly Tu Trong,Entertainment,0.06,
34309448,,0.0,8.2,9.1,9.2,Consulate of Panama,Embassies and Consulates,0.12,
34309448,,0.0,8.2,9.1,9.2,Ha Phuong Souvenir Shop,Shopping Centers and Areas,0.14,
34309448,,0.0,8.2,9.1,9.2,Parkson Viet Nam,Shopping Centers and Areas,0.14,
34309448,,0.0,8.2,9.1,9.2,Vin Mart,Shopping Centers and Areas,0.14,
34309448,,0.0,8.2,9.1,9.2,Cepage,Entertainment,0.15,
34309448,,0.0,8.2,9.1,9.2,Westcoast Dental,Hospitals and Medical Facilities,0.16,
34309448,,0.0,8.2,9.1,9.2,Exotissimo,Shops,0.23,
43241722,,0.0,7.3,9.6,9.2,Annam Gourmet Shop,Shops,0.04,
43241722,,0.0,7.3,9.6,9.2,Anupa Eco Boutique,Shopping Centers and Areas,0.06,
43241722,,0.0,7.3,9.6,9.2,Thi sach street,Famous Streets and Neighborhoods,0.06,
43241722,,0.0,7.3,9.6,9.2,Apocalypse Now,Entertainment,0.07,
43241722,,0.0,7.3,9.6,9.2,Consulate of Slovakia,Embassies and Consulates,0.11,
43241722,,0.0,7.3,9.6,9.2,Consulate of Australia,Embassies and Consulates,0.14,
43241722,,0.0,7.3,9.6,9.2,Saigon Central Mosque,Places of Worship,0.14,
43241722,,0.0,7.3,9.6,9.2,Tricia & Verona,Shopping Centers and Areas,0.14,
43241722,,0.0,7.3,9.6,9.2,Qing,Entertainment,0.16,
43241722,,0.0,7.3,9.6,9.2,Palazzo Club,Casinos,0.17,
90514486,,1.86,,,,K1 Boxing Centre,Sports Venues,0.08,
90514486,,1.86,,,,CoopMart Nhiêu Lộc,Supermarkets,0.19,
90514486,,1.86,,,,Viet Quoc 5,Hospitals and Medical Facilities,0.25,
90514486,,1.86,,,,Nha Khoa Vạn Hạnh,Hospitals and Medical Facilities,0.28,
90514486,,1.86,,,,Saigon Railway Station,"Train, Metro and Bus Stations",0.32,
90514486,,1.86,,,,CoopFood,Supermarkets,0.38,
90514486,,1.86,,,,Y Te Du Phong,Hospitals and Medical Facilities,0.5,
90514486,,1.86,,,,Bach Dang,"Rivers, Reservoirs, and Lakes",0.52,
90514486,,1.86,,,,Ho Chi Minh City Pedagogical University,"Colleges, Universities, and Educational institutions",0.53,
90514486,,1.86,,,,An Sinh Hospital,Hospitals and Medical Facilities,0.63,
63810012,,0.0,,,,Sinhbalo Adventures,Things to do,0.01,
63810012,,0.0,,,,Saigon Logistics,Shops,0.03,
63810012,,0.0,,,,Long Phi,Entertainment,0.06,
63810012,,0.0,,,,Saigon Tourist,Tourist and Travel Info,0.11,
63810012,,0.0,,,,Saigon Jane,Shopping Centers and Areas,0.11,
63810012,,0.0,,,,Thuan Phuoc Handicraft Company,Shopping Centers and Areas,0.12,
63810012,,0.0,,,,The Sun Art Gallery,Shopping Centers and Areas,0.12,
63810012,,0.0,,,,Ánh,Hospitals and Medical Facilities,0.13,
63810012,,0.0,,,,Dau Tam Tailor,Shopping Centers and Areas,0.14,
63810012,,0.0,,,,Luna gym,Fitness and Yoga Centers,0.15,
298923,,,9.6,6.8,9.2,HCMC International Exhibition & Convention Center,Convention and Exhibition Centers,0.25,
298923,,,9.6,6.8,9.2,Tan Binh Exhibition & Convention Centre,Convention and Exhibition Centers,0.29,
298923,,,9.6,6.8,9.2,Tan Binh Hospital,Hospitals and Medical Facilities,0.31,
298923,,,9.6,6.8,9.2,Bệnh viện Thống Nhất,Hospitals and Medical Facilities,0.51,
298923,,,9.6,6.8,9.2,Thong Nhat Hospital,Hospitals and Medical Facilities,0.63,
298923,,,9.6,6.8,9.2,Vincom Maximark Cộng Hòa,Supermarkets,0.7,
298923,,,9.6,6.8,9.2,Maximart,Supermarkets,0.74,
298923,,,9.6,6.8,9.2,Benh Vien Chỉnh Hinh Va Phuc Hoi Chuc Nang Tphcm,Hospitals and Medical Facilities,0.9,
298923,,,9.6,6.8,9.2,Hoang Hoa Tham Street,Famous Streets and Neighborhoods,0.96,
298923,,,9.6,6.8,9.2,Khoa Sports,Fitness and Yoga Centers,1.04,
7295630,,0.0,8.3,9.2,9.3,Benh Vien Mat Sai Gon,Hospitals and Medical Facilities,0.08,
7295630,,0.0,8.3,9.2,9.3,VietS Corner Flea Market,Shopping Centers and Areas,0.11,
7295630,,0.0,8.3,9.2,9.3,Zen Plaza,Shopping Centers and Areas,0.21,
7295630,,0.0,8.3,9.2,9.3,Magonn Saigon,Shopping Centers and Areas,0.22,
7295630,,0.0,8.3,9.2,9.3,Tao Dan Park,"Botanical Gardens, and Public Parks",0.25,
7295630,,0.0,8.3,9.2,9.3,Bui Thi Xuan Street,Famous Streets and Neighborhoods,0.25,
7295630,,0.0,8.3,9.2,9.3,Catholic Church Huyen Sy,Places of Worship,0.26,
7295630,,0.0,8.3,9.2,9.3,GS25,Supermarkets,0.28,
7295630,,0.0,8.3,9.2,9.3,BV Quốc tế phụ sản,Hospitals and Medical Facilities,0.28,
7295630,,0.0,8.3,9.2,9.3,Nu Cuoi Duyen Dental Clinic,Hospitals and Medical Facilities,0.3,
36861374,,,10.0,8.2,9.2,Phong Kham Da Khoa Vien Gut- Dieu Trị Benh Gut,Hospitals and Medical Facilities,0.11,
36861374,,,10.0,8.2,9.2,Southern Breeze - Day Tour,Museums and Art Galleries,0.26,
36861374,,,10.0,8.2,9.2,Bãi đậu Taxi Sân Bay,Parking,0.4,
36861374,,,10.0,8.2,9.2,bãi đậu xe taxi,Parking,0.4,
36861374,,,10.0,8.2,9.2,CGV Cinema CT Plaza,Theatres,0.43,
36861374,,,10.0,8.2,9.2,Câu lạc bộ Hàng không,Entertainment,0.46,
36861374,,,10.0,8.2,9.2,Bãi đậu xe Ga Quốc tế,Parking,0.46,
36861374,,,10.0,8.2,9.2,Parkson CT Plaza,Shopping Centers and Areas,0.47,
36861374,,,10.0,8.2,9.2,Sleep Zone,Bars,0.52,
36861374,,,10.0,8.2,9.2,nha thuoc quynh mai,Hospitals and Medical Facilities,0.62,
81824485,,0.0,,,,Xinh Xinh,Hospitals and Medical Facilities,0.03,
81824485,,0.0,,,,Sacombank,Banks and Currency Exchange,0.06,
81824485,,0.0,,,,163 Cyclo Bar,Bars,0.06,
81824485,,0.0,,,,Le Pub,Bars,0.07,
81824485,,0.0,,,,Hamong,Shopping Centers and Areas,0.08,
81824485,,0.0,,,,Hong Dai,Hospitals and Medical Facilities,0.08,
81824485,,0.0,,,,Hong Hoa Mini-Market,Shops,0.1,
81824485,,0.0,,,,SahaBook,Shopping Centers and Areas,0.11,
81824485,,0.0,,,,Gossip Club,Bars,0.12,
81824485,,0.0,,,,Pham Ngu Lao Street,Famous Streets and Neighborhoods,0.13,
85395993,,0.0,,,,163 Cyclo Bar,Bars,0.03,
85395993,,0.0,,,,Le Pub,Bars,0.04,
85395993,,0.0,,,,Sacombank,Banks and Currency Exchange,0.04,
85395993,,0.0,,,,SahaBook,Shopping Centers and Areas,0.05,
85395993,,0.0,,,,Hong Hoa Mini-Market,Shops,0.06,
85395993,,0.0,,,,Pham Ngu Lao Street,Famous Streets and Neighborhoods,0.07,
85395993,,0.0,,,,Delta Adventure Tours,Things to do,0.07,
85395993,,0.0,,,,Kim Travel,Tourist and Travel Info,0.08,
85395993,,0.0,,,,Mekong Tours,Things to do,0.08,
85395993,,0.0,,,,Xinh Xinh,Hospitals and Medical Facilities,0.09,
76065784,,0.0,,,,Kenly Silk,Shopping Centers and Areas,0.02,
76065784,,0.0,,,,Phi Phi Tailor,Shopping Centers and Areas,0.02,
76065784,,0.0,,,,Cho Dem Night Market,Fresh Markets,0.06,
76065784,,0.0,,,,F Fashion Shop,Supermarkets,0.06,
76065784,,0.0,,,,Bambou,Supermarkets,0.06,
76065784,,0.0,,,,Benthanh Street Food Market,Shopping Centers and Areas,0.09,
76065784,,0.0,,,,The House of Saigon,Shopping Centers and Areas,0.09,
76065784,,0.0,,,,market,Supermarkets,0.12,
76065784,,0.0,,,,Orchid's Tailor,Shopping Centers and Areas,0.12,
76065784,,0.0,,,,XQ Vietnam,Shopping Centers and Areas,0.13,
33985059,0.42,2.51,6.5,9.7,9.1,Danang Night Market,Shopping Centers and Areas,0.13,
33985059,0.42,2.51,6.5,9.7,9.1,Night market,Supermarkets,0.13,
33985059,0.42,2.51,6.5,9.7,9.1,Full Market,Supermarkets,0.24,
33985059,0.42,2.51,6.5,9.7,9.1,Beach Hotel Park,"Botanical Gardens, and Public Parks",0.35,
33985059,0.42,2.51,6.5,9.7,9.1,My Ke Beach Park,"Botanical Gardens, and Public Parks",0.39,
33985059,0.42,2.51,6.5,9.7,9.1,The Hinh fitness center,Fitness and Yoga Centers,0.4,
33985059,0.42,2.51,6.5,9.7,9.1,Bac My An Beach,Beaches,0.42,
33985059,0.42,2.51,6.5,9.7,9.1,Outdoor gym,Fitness and Yoga Centers,0.43,
33985059,0.42,2.51,6.5,9.7,9.1,Nha Thuoc Ha Hoang,Hospitals and Medical Facilities,0.48,
33985059,0.42,2.51,6.5,9.7,9.1,Bina gym,Fitness and Yoga Centers,0.54,
15949242,0.14,2.07,6.3,8.3,9.1,My Khe Beach,Beaches,0.14,
15949242,0.14,2.07,6.3,8.3,9.1,Pham van Dong Beach,Beaches,0.25,
15949242,0.14,2.07,6.3,8.3,9.1,Công viên BiểnĐông,"Botanical Gardens, and Public Parks",0.29,
15949242,0.14,2.07,6.3,8.3,9.1,Lifeguard Tower,Things to do,0.73,
15949242,0.14,2.07,6.3,8.3,9.1,Trung Tam Phong Chong Lao,Hospitals and Medical Facilities,0.75,
15949242,0.14,2.07,6.3,8.3,9.1,OASIS ART GALLERY,Shopping Centers and Areas,0.79,
15949242,0.14,2.07,6.3,8.3,9.1,AU MiniMart,Supermarkets,0.9,
15949242,0.14,2.07,6.3,8.3,9.1,Bệnh viện 199 Bộ Công An,Hospitals and Medical Facilities,0.97,
15949242,0.14,2.07,6.3,8.3,9.1,StormX,Shopping Centers and Areas,1.15,
15949242,0.14,2.07,6.3,8.3,9.1,Bac My An Beach,Beaches,1.16,
2911802,,0.0,8.6,7.2,9.2,Trung Tam Phuc Hoi Co Nhi Suy Dinh Duong Da Nang,Hospitals and Medical Facilities,0.09,
2911802,,0.0,8.6,7.2,9.2,Serenity,Hospitals and Medical Facilities,0.4,
2911802,,0.0,8.6,7.2,9.2,Dong Da Market,Fresh Markets,0.47,
2911802,,0.0,8.6,7.2,9.2,Da Nang Souvenirs & Cafe,Shopping Centers and Areas,0.57,
2911802,,0.0,8.6,7.2,9.2,Da Nang Museum,Museums and Art Galleries,0.68,
2911802,,0.0,8.6,7.2,9.2,Tram Y Te Phuong Thach Thang,Hospitals and Medical Facilities,0.82,
2911802,,0.0,8.6,7.2,9.2,River Viewpoint,Things to do,0.91,
2911802,,0.0,8.6,7.2,9.2,Tram Y Te Phuong Nai Hien Dong,Hospitals and Medical Facilities,0.97,
2911802,,0.0,8.6,7.2,9.2,Vietcombank,Banks and Currency Exchange,0.99,
2911802,,0.0,8.6,7.2,9.2,Bệnh Viện Đa khoa Quận Hải Châu,Hospitals and Medical Facilities,1.04,
2401246,0.24,1.97,6.4,9.3,9.1,Công viên BiểnĐông,"Botanical Gardens, and Public Parks",0.19,
2401246,0.24,1.97,6.4,9.3,9.1,My Khe Beach,Beaches,0.24,
2401246,0.24,1.97,6.4,9.3,9.1,Pham van Dong Beach,Beaches,0.24,
2401246,0.24,1.97,6.4,9.3,9.1,Lifeguard Tower,Things to do,0.57,
2401246,0.24,1.97,6.4,9.3,9.1,Trung Tam Phong Chong Lao,Hospitals and Medical Facilities,0.68,
2401246,0.24,1.97,6.4,9.3,9.1,AU MiniMart,Supermarkets,0.7,
2401246,0.24,1.97,6.4,9.3,9.1,Bệnh viện 199 Bộ Công An,Hospitals and Medical Facilities,0.91,
2401246,0.24,1.97,6.4,9.3,9.1,OASIS ART GALLERY,Shopping Centers and Areas,0.99,
2401246,0.24,1.97,6.4,9.3,9.1,Horizon Bar,Bars,1.11,
2401246,0.24,1.97,6.4,9.3,9.1,HD Fitness 996,Fitness and Yoga Centers,1.24,
50599322,0.27,2.27,7.0,10.0,9.1,StormX,Shopping Centers and Areas,0.04,
50599322,0.27,2.27,7.0,10.0,9.1,VPT Fitness,Fitness and Yoga Centers,0.23,
50599322,0.27,2.27,7.0,10.0,9.1,Bac My An Beach,Beaches,0.27,
50599322,0.27,2.27,7.0,10.0,9.1,My Khe Beach,Beaches,0.31,
50599322,0.27,2.27,7.0,10.0,9.1,Pharmacie,Hospitals and Medical Facilities,0.39,
50599322,0.27,2.27,7.0,10.0,9.1,OASIS ART GALLERY,Shopping Centers and Areas,0.44,
50599322,0.27,2.27,7.0,10.0,9.1,Beach Hotel Park,"Botanical Gardens, and Public Parks",0.59,
50599322,0.27,2.27,7.0,10.0,9.1,My Ke Beach Park,"Botanical Gardens, and Public Parks",0.68,
50599322,0.27,2.27,7.0,10.0,9.1,Night market,Supermarkets,0.7,
50599322,0.27,2.27,7.0,10.0,9.1,Danang Night Market,Shopping Centers and Areas,0.7,
4435798,0.66,2.4,7.4,8.5,9.1,Full Market,Supermarkets,0.03,
4435798,0.66,2.4,7.4,8.5,9.1,The Hinh fitness center,Fitness and Yoga Centers,0.17,
4435798,0.66,2.4,7.4,8.5,9.1,Nha Thuoc Ha Hoang,Hospitals and Medical Facilities,0.26,
4435798,0.66,2.4,7.4,8.5,9.1,Danang Night Market,Shopping Centers and Areas,0.32,
4435798,0.66,2.4,7.4,8.5,9.1,Night market,Supermarkets,0.32,
4435798,0.66,2.4,7.4,8.5,9.1,Bina gym,Fitness and Yoga Centers,0.48,
4435798,0.66,2.4,7.4,8.5,9.1,Beach Hotel Park,"Botanical Gardens, and Public Parks",0.61,
4435798,0.66,2.4,7.4,8.5,9.1,Outdoor gym,Fitness and Yoga Centers,0.63,
4435798,0.66,2.4,7.4,8.5,9.1,My Ke Beach Park,"Botanical Gardens, and Public Parks",0.63,
4435798,0.66,2.4,7.4,8.5,9.1,Bac My An Beach,Beaches,0.66,
58826821,0.19,2.39,6.7,9.8,9.1,StormX,Shopping Centers and Areas,0.12,
58826821,0.19,2.39,6.7,9.8,9.1,Bac My An Beach,Beaches,0.19,
58826821,0.19,2.39,6.7,9.8,9.1,My Khe Beach,Beaches,0.28,
58826821,0.19,2.39,6.7,9.8,9.1,VPT Fitness,Fitness and Yoga Centers,0.3,
58826821,0.19,2.39,6.7,9.8,9.1,Pharmacie,Hospitals and Medical Facilities,0.44,
58826821,0.19,2.39,6.7,9.8,9.1,Beach Hotel Park,"Botanical Gardens, and Public Parks",0.5,
58826821,0.19,2.39,6.7,9.8,9.1,OASIS ART GALLERY,Shopping Centers and Areas,0.5,
58826821,0.19,2.39,6.7,9.8,9.1,My Ke Beach Park,"Botanical Gardens, and Public Parks",0.59,
58826821,0.19,2.39,6.7,9.8,9.1,Night market,Supermarkets,0.62,
58826821,0.19,2.39,6.7,9.8,9.1,Danang Night Market,Shopping Centers and Areas,0.62,
59620000,0.45,1.76,6.6,7.7,9.1,AU MiniMart,Supermarkets,0.04,
59620000,0.45,1.76,6.6,7.7,9.1,Lifeguard Tower,Things to do,0.45,
59620000,0.45,1.76,6.6,7.7,9.1,Pham van Dong Beach,Beaches,0.45,
59620000,0.45,1.76,6.6,7.7,9.1,Horizon Bar,Bars,0.58,
59620000,0.45,1.76,6.6,7.7,9.1,Công viên BiểnĐông,"Botanical Gardens, and Public Parks",0.7,
59620000,0.45,1.76,6.6,7.7,9.1,My Khe Beach,Beaches,0.76,
59620000,0.45,1.76,6.6,7.7,9.1,Trung Tam Phong Chong Lao,Hospitals and Medical Facilities,0.91,
59620000,0.45,1.76,6.6,7.7,9.1,Bệnh viện 199 Bộ Công An,Hospitals and Medical Facilities,1.08,
59620000,0.45,1.76,6.6,7.7,9.1,Tuoi Tre Viet - Day Tours,Shopping Centers and Areas,1.18,
59620000,0.45,1.76,6.6,7.7,9.1,Vincom Plaza,Shopping Centers and Areas,1.25,
2915722,,1.34,8.7,7.7,9.1,Benh Vien Ngoai Khoa Nguyen Van Thai,Hospitals and Medical Facilities,0.24,
2915722,,1.34,8.7,7.7,9.1,"Loi Tai Handicrafts, Stones Sculptures",Shopping Centers and Areas,0.45,
2915722,,1.34,8.7,7.7,9.1,Tuyet Dung Stone,Shopping Centers and Areas,0.45,
2915722,,1.34,8.7,7.7,9.1,Xuan Truc Aerobic Yoga,Fitness and Yoga Centers,0.48,
2915722,,1.34,8.7,7.7,9.1,Club99,Casinos,0.48,
2915722,,1.34,8.7,7.7,9.1,Dapharco Blu,Hospitals and Medical Facilities,0.52,
2915722,,1.34,8.7,7.7,9.1,Sơn Trà hospital,Hospitals and Medical Facilities,0.7,
2915722,,1.34,8.7,7.7,9.1,Himalaya Yoga Studio,Fitness and Yoga Centers,0.73,
2915722,,1.34,8.7,7.7,9.1,Day & Night Viewpoint,Things to do,0.74,
2915722,,1.34,8.7,7.7,9.1,Trung tam y te Son Tra,Hospitals and Medical Facilities,0.76,
6534301,0.35,1.87,6.2,8.2,9.1,AU MiniMart,Supermarkets,0.07,
6534301,0.35,1.87,6.2,8.2,9.1,Pham van Dong Beach,Beaches,0.35,
6534301,0.35,1.87,6.2,8.2,9.1,Lifeguard Tower,Things to do,0.36,
6534301,0.35,1.87,6.2,8.2,9.1,Horizon Bar,Bars,0.53,
6534301,0.35,1.87,6.2,8.2,9.1,Công viên BiểnĐông,"Botanical Gardens, and Public Parks",0.65,
6534301,0.35,1.87,6.2,8.2,9.1,My Khe Beach,Beaches,0.71,
6534301,0.35,1.87,6.2,8.2,9.1,Trung Tam Phong Chong Lao,Hospitals and Medical Facilities,0.96,
6534301,0.35,1.87,6.2,8.2,9.1,Bệnh viện 199 Bộ Công An,Hospitals and Medical Facilities,1.14,
6534301,0.35,1.87,6.2,8.2,9.1,Tuoi Tre Viet - Day Tours,Shopping Centers and Areas,1.22,
6534301,0.35,1.87,6.2,8.2,9.1,Vincom Plaza,Shopping Centers and Areas,1.34,
16063401,0.18,2.64,5.7,9.2,9.1,Beach Hotel Park,"Botanical Gardens, and Public Parks",0.13,
16063401,0.18,2.64,5.7,9.2,9.1,Bac My An Beach,Beaches,0.18,
16063401,0.18,2.64,5.7,9.2,9.1,My Ke Beach Park,"Botanical Gardens, and Public Parks",0.19,
16063401,0.18,2.64,5.7,9.2,9.1,Night market,Supermarkets,0.22,
16063401,0.18,2.64,5.7,9.2,9.1,Danang Night Market,Shopping Centers and Areas,0.22,
16063401,0.18,2.64,5.7,9.2,9.1,Outdoor gym,Fitness and Yoga Centers,0.32,
16063401,0.18,2.64,5.7,9.2,9.1,Full Market,Supermarkets,0.47,
16063401,0.18,2.64,5.7,9.2,9.1,StormX,Shopping Centers and Areas,0.57,
16063401,0.18,2.64,5.7,9.2,9.1,Benh Vien Phuc Hoi Chuc Nang Da Nang,Hospitals and Medical Facilities,0.59,
16063401,0.18,2.64,5.7,9.2,9.1,The Hinh fitness center,Fitness and Yoga Centers,0.63,
74957819,0.11,2.08,,,,Pham van Dong Beach,Beaches,0.11,
74957819,0.11,2.08,,,,Công viên BiểnĐông,"Botanical Gardens, and Public Parks",0.25,
74957819,0.11,2.08,,,,Lifeguard Tower,Things to do,0.26,
74957819,0.11,2.08,,,,My Khe Beach,Beaches,0.32,
74957819,0.11,2.08,,,,AU MiniMart,Supermarkets,0.45,
74957819,0.11,2.08,,,,Horizon Bar,Bars,0.79,
74957819,0.11,2.08,,,,Trung Tam Phong Chong Lao,Hospitals and Medical Facilities,0.86,
74957819,0.11,2.08,,,,Bệnh viện 199 Bộ Công An,Hospitals and Medical Facilities,1.08,
74957819,0.11,2.08,,,,OASIS ART GALLERY,Shopping Centers and Areas,1.29,
74957819,0.11,2.08,,,,HD Fitness 996,Fitness and Yoga Centers,1.43,
40283156,0.15,2.58,6.1,8.1,9.1,Bac My An Beach,Beaches,0.15,
